GeneID_NCBI	Symbol_HGNC	Aliases	mean_cov_BGI	median_cov_BGI	perc_cov_BGI_10x	perc_cov_BGI_20x	mean_cov_TWIST	median_cov_TWIST	perc_cov_TWIST_10x	perc_cov_TWIST_20x	GenePanels_Symbol	GenePanel	GenePanelCount
8823	FGF16	FGF-16|MF4	128,6	134,8	100	99,8	99,6	104,1	100	100	FGF16	OMIM (XLR)	1
8822	FGF17	FGF-13|FGF-17|HH20	143,5	150,4	100	100	144,3	148,2	100	100	FGF17	"DSD (AD);HH (AD);OMIM (AD)"	3
26281	FGF20	FGF-20|RHDA2	152,3	153,8	97,5	87,6	136,4	127,3	100	100	FGF20	"OMIM (AR);PCS (AR)"	2
8074	FGF23	ADHR|FGFN|HFTC2|HPDR2|HYPF|PHPTC	129,2	130,1	99,6	97,5	149,4	150,2	100	100	FGF23	"DERM (AD,AR);LENGTE (AD,AR);NIER (AD);OMIM (AD;AR;AD,AR);PCS (AR)"	5
2248	FGF3	HBGF-3|INT2	110	110,3	99,8	95,1	139,6	142,8	100	100	FGF3	"CFA (AR);DERM (AR);DOOF (AR);OMIM (AR);PCS (AR)"	5
2250	FGF5	HBGF-5|Smag-82|TCMGLY	183,9	182,1	100	100	151,1	156,5	100	100	FGF5	"DERM (AR);OMIM (AR)"	2
2253	FGF8	AIGF|FGF-8|HBGF-8|HH6|KAL6	122,3	127,7	98,2	88,9	135,2	139,3	100	99,6	FGF8	"CFA (AD);DERM (AD);DSD (AR);HH (AR);LENGTE (AD);OMIM (AD;AR);SCHISIS (AD)"	7
2254	FGF9	FGF-9|GAF|HBFG-9|HBGF-9|SYNS3	200,8	225,5	100	100	124,6	129,8	100	100	FGF9	"CFA (AD);LENGTE (AD);OMIM (AD)"	3
2260	FGFR1	BFGFR|CD331|CEK|ECCL|FGFBR|FGFR-1|FLG|FLT-2|FLT2|HBGFR|HH2|HRTFDS|KAL2|N-SAM|OGD|bFGF-R-1	133,2	137,7	100	99,9	154,5	159	100	100	FGFR1	"CFA (AD);DERM (AD);DSD (AD);HH (AD);LENGTE (AD);MR (AD);OMIM (AD);SCHISIS (AD)"	8
2263	FGFR2	BBDS|BEK|BFR-1|CD332|CEK3|CFD1|ECT1|JWS|K-SAM|KGFR|TK14|TK25	129,8	134,1	97,7	97,1	148,5	153,2	100	100	FGFR2	"CFA (AD);DERM (AD);DSD (AD);LENGTE (AD);MR (AD);OMIM (AD);SCHISIS (AD)"	7
2261	FGFR3	ACH|CD333|CEK2|HSFGFR3EX|JTK4	119,9	122,6	99,8	97,7	154,8	159,3	100	99,8	FGFR3	"CFA (AD);DERM (AD);DOOF (AD);LENGTE (AD);MR (AD);OMIM (AD,AR)"	6
2266	FGG		164,8	175,8	99,7	98,2	143	147,4	100	100	FGG	"HEMOS (AD,AR);OMIM (AR;AD,AR);PCS (AR)"	3
2271	FH	FMRD|HLRCC|HsFH|LRCC|MCL|MCUL1	140,4	147	92,1	88,3	138	142,4	100	100	FH	"DERM (AD);LEVER (AR);METAB (AR);MR (AR);OMIM (AR;AD,AR);OXPHOS (AR);PCS (AR);TUMOR (AD,AR)"	8
2273	FHL1	FCMSU|FHL-1|FHL1A|FHL1B|FLH1A|KYOT|RBMX1A|RBMX1B|SLIM|SLIM-1|SLIM1|SLIMMER|XMPMA	63,5	67	99,7	95,8	149,1	154,1	100	100	FHL1	"HART (XL);OMIM (XL);SPIER (XL)"	3
2274	FHL2	AAG11|DRAL|FHL-2|SLIM-3|SLIM3	128,3	133,8	99,9	98,7	139,3	143,7	100	100	FHL2	"HART (AD);OMIM (AD)"	2
80206	FHOD3	FHOS2|Formactin2	147,3	151,4	100	99,6	141,2	145,2	100	100	FHOD3	"HART (AD);OMIM (AD)"	2
9158	FIBP	FGFIBP|FIBP-1|TROFAS	138,6	143,5	100	100	138,8	143,1	100	100	FIBP	"MR (AR);OMIM (AR);PCS (AR)"	3
9896	FIG4	ALS11|BTOP|CMT4J|KIAA0274|SAC3|YVS|dJ249I4.1	183,9	190,3	100	99,8	137,5	141,1	100	100	FIG4	"ALS (AD);HMSN (AR);LENGTE (AD,AR);OMIM (AR;AD,AR);PCS (AR)"	5
344018	FIGLA	BHLHC8|FIGALPHA|POF6	92,9	96	99,7	96	156,3	162,4	100	100	FIGLA	OMIM (AD)	1
55137	FIGN		169,1	150,2	100	100	168,6	166,1	100	100	FIGN	"MR (AD);OMIM (AD)"	2
128486	FITM2	C20orf142|Fit2|SIDDIS|dJ881L22.2	159	160,1	100	100	144,3	153,8	100	100	FITM2	"DOOF (AR);OMIM (AR);PCS (AR)"	3
60681	FKBP10	BRKS1|FKBP65|OI11|OI6|PPIASE|hFKBP65	170,2	177,4	98,8	97,2	141,3	146,4	100	100	FKBP10	"DERM (AR);LENGTE (AR);OMIM (AR);PCS (AR)"	4
55033	FKBP14	EDSKMH|EDSKSCL2|FKBP22|IPBP12	96,9	102,2	100	99,9	146,9	152,2	100	100	FKBP14	"DERM (AR);LENGTE (AR);OMIM (AR);PCS (AR);SPIER (AR)"	5
79147	FKRP	FKTR|LGMD2I|LGMDR9|MDC1C|MDDGA5|MDDGB5|MDDGC5	122,1	124,4	100	100	145,8	154,1	100	99,9	FKRP	"AKI (AR);HART (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR);SPIER (AR)"	7
2218	FKTN	CMD1X|FCMD|LGMD2M|LGMDR13|MDDGA4|MDDGB4|MDDGC4	123,6	128,6	99,7	97	131	135	100	100	FKTN	"HART (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR);SPIER (AR)"	6
80308	FLAD1	FAD1|FADS|LSMFLAD|PP591	187,7	190,8	100	99,8	165,9	168,7	100	100	FLAD1	"METAB (AR);OMIM (AR);PCS (AR)"	3
201163	FLCN	BHD|DENND8B|FLCL	166,7	173,1	100	100	136,7	141,8	100	100	FLCN	"DERM (AD);OMIM (AD);TUMOR (AD)"	3
2312	FLG	ATOD2	189,2	171,7	100	99,9	302,2	293,8	100	100	FLG	"DERM (AD,AR);OMIM (AD;AD,AR);PCS (AR)"	3
388698	FLG2	IFPS|PSS6	413,3	383,9	100	100	266,4	276	99,9	99,9	FLG2	"DERM (AR);OMIM (AR)"	2
2313	FLI1	BDPLT21|EWSR2|SIC-1	189	198,2	99,5	98,2	148,5	152,2	100	100	FLI1	"HEMOS (AD,AR);OMIM (AD,AR)"	2
2316	FLNA	ABP-280|ABPX|CSBS|CVD1|FGS2|FLN|FLN-A|FLN1|FMD|MNS|NHBP|OPD|OPD1|OPD2|XLVD|XMVD	137,3	138,5	100	99,9	146	149,7	100	100	FLNA	"ANEURYSM (XL);CFA (XL);EPI (XL);HART (XL);HEMOS (XL);LENGTE (XL);LEVER (XLR);MR (XL);OMIM (XL;XLR);SCHISIS (XL)"	10
2317	FLNB	ABP-278|ABP-280|AOI|FH1|FLN-B|FLN1L|LRS1|SCT|TABP|TAP	135,7	140,5	99,5	98,8	138,1	142,3	100	100	FLNB	"CFA (AD);LENGTE (AD,AR);OMIM (AD,AR);PCS (AR);SCHISIS (AD)"	5
2318	FLNC	ABP-280|ABP280A|ABPA|ABPL|CMH26|FLN2|MFM5|MPD4|RCM5	154,3	158,4	100	99,6	160,5	165,7	100	100	FLNC	"AKI (AD);HART (AD);OMIM (AD);SPIER (AD)"	4
23767	FLRT3	HH21	211,7	199,1	100	100	154	153,5	100	100	FLRT3	"DSD (AD);HH (AD);OMIM (AD)"	3
2321	FLT1	FLT|FLT-1|VEGFR-1|VEGFR1	152,9	158,5	100	99,6	141,9	145,8	100	100	FLT1	"ANEURYSM (AD);OMIM (AD)"	2
2322	FLT3	CD135|FLK-2|FLK2|STK1	133,1	136,7	99,9	98,9	133,1	136,7	100	100	FLT3	OMIM (UK,AR,AD,XL)	1
2324	FLT4	CHTD7|FLT-4|FLT41|LMPH1A|LMPHM1|PCL|VEGFR-3|VEGFR3	149,9	154,8	99,2	98,3	147,2	150,9	100	100	FLT4	"CHD (AD);DERM (AD,AR);HART (AD);OMIM (AD;AD,AR)"	4
28982	FLVCR1	AXPC1|FLVCR|MFSD7B|PCA|PCARP|SLC49A1	158,2	153,2	100	98,9	132,6	135,3	100	100	FLVCR1	"BEWEGING (AR);BLIND (AR);HMSN (AR);HNPD (AR);MR (AR);OMIM (AR);PCS (AR)"	7
55640	FLVCR2	C14orf58|CCT|EPV|FLVCRL14q|MFSD7C|PVHH|SLC49A2	162	140,7	100	100	160,4	162,8	100	100	FLVCR2	"AKI (AR);MR (AR);OMIM (AR);PCS (AR)"	4
342184	FMN1	FMN|LD	148,3	147	97,3	96,3	150,6	152,6	100	100	FMN1	"LENGTE (AR);OMIM (AR)"	2
56776	FMN2		127	106,8	85,5	82,5	153,3	155	100	100	FMN2	"MR (AR);OMIM (AR);PCS (AR)"	3
2328	FMO3	FMOII|TMAU|dJ127D3.1	159,6	168	99,9	99,7	145,5	150,2	100	100	FMO3	"METAB (AR);OMIM (AR);PCS (AR)"	3
2332	FMR1	FMRP|FRAXA|POF|POF1	93	96	96,1	92,1	116	118,9	100	100	FMR1	"MR (XL);OMIM (XL)"	2
2335	FN1	CIG|ED-B|FINC|FN|FNZ|GFND|GFND2|LETS|MSF|SMDCF	124,4	129,8	100	99,3	146,8	151,6	100	100	FN1	"LENGTE (AD);NIER (AD);OMIM (AD)"	3
96459	FNIP1		184,5	186	100	99,8	137,5	138,8	100	100	FNIP1	"DERM (AD);HART (AR);IMMUUN (AR);OMIM (AD;AR)"	4
2348	FOLR1	FBP|FOLR|FRalpha|NCFTD	129	130,7	100	100	156,1	159,6	100	100	FOLR1	"BEWEGING (AR);EPI (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	6
2296	FOXC1	ARA|ASGD3|FKHL7|FREAC-3|FREAC3|IGDA|IHG1|IRID1|RIEG3	62,8	55,4	98	89,6	134	124,8	99,9	98,5	FOXC1	"BLIND (AD);CFA (AD,AR);OMIM (AD,AR)"	3
2303	FOXC2	FKHL14|LD|MFH-1|MFH1	103,1	99,8	100	96,7	146,1	139,8	100	99,8	FOXC2	"CHD (AD);DERM (AD);HART (AD);NIER (AD);OMIM (AD);SCHISIS (AD)"	6
2298	FOXD4	FKHL9|FOXD4A|FREAC-5|FREAC5	6,9	1,3	26,3	13,3	291,5	300,1	100	100	FOXD4	"HART (AD);OMIM (AD)"	2
2304	FOXE1	FKHL15|FOXE2|HFKH4|HFKL5|NMTC4|TITF2|TTF-2|TTF2	111,3	42,5	96,9	78,5	114,7	105,4	99,9	99,1	FOXE1	"CFA (AR);DERM (AR);OMIM (AR);PCS (AR);SCHISIS (AR)"	5
2301	FOXE3	AAT11|ASGD2|CTRCT34|FKHL12|FREAC8	57,3	46	82,6	72	88,9	64,9	94,4	87,8	FOXE3	"ANEURYSM (AD);BLIND (AR);HART (AD);OMIM (AD;AR);PCS (AR)"	5
2294	FOXF1	ACDMPV|FKHL5|FREAC1	141,9	126,6	99,9	98,8	158	160,1	100	100	FOXF1	OMIM (AD)	1
2295	FOXF2	FKHL6|FREAC-2|FREAC2	89,7	73,2	93,6	86,6	142,1	154,6	96,4	94,8	FOXF2	"DOOF (AR);OMIM (AR)"	2
2290	FOXG1	BF1|BF2|FHKL3|FKH2|FKHL1|FKHL2|FKHL3|FKHL4|FOXG1A|FOXG1B|FOXG1C|HBF-1|HBF-2|HBF-3|HBF-G2|HBF2|HFK1|HFK2|HFK3|KHL2|QIN	133,2	144,6	88,6	82,1	139,4	159	99,2	96,4	FOXG1	"EPI (AD);MR (AD);OMIM (AD)"	3
8928	FOXH1	FAST-1|FAST1	74,3	65,6	100	96,5	154,1	154,7	100	100	FOXH1	"CHD (AD);HART (AD);OMIM (AD)"	3
2299	FOXI1	FKH10|FKHL10|FREAC-6|FREAC6|HFH-3|HFH3	220,7	223,4	100	100	174,2	175,7	100	100	FOXI1	"DOOF (AD,AR);NIER (AR);OMIM (AR;AD,AR);PCS (AR)"	4
2302	FOXJ1	CILD43|FKHL13|HFH-4|HFH4	94,5	74,5	99,9	98,4	134,7	136,5	100	100	FOXJ1	"MR (AD);OMIM (AD)"	2
2300	FOXL1	FKH6|FKHL11|FREAC7	106,3	106,3	96,6	89	173,4	185,5	100	100	FOXL1	"CHD (AD);HART (AD);OMIM (AD)"	3
668	FOXL2	BPES|BPES1|PFRK|PINTO|POF3	111	68,7	99,7	95,5	106,4	98,2	99,8	98	FOXL2	"DSD (AD);OMIM (AD)"	2
8456	FOXN1	FKHL20|RONU|TIDAND|TLIND|WHN	146,4	149,9	100	99,6	171,6	175,1	100	100	FOXN1	"DERM (AR);IMMUUN (AD,AR);OMIM (AR;AD,AR);PCS (AR);SCID (AD,AR)"	5
2308	FOXO1	FKH1|FKHR|FOXO1A	128,2	121,1	99,5	93,9	131,1	131	99,2	96,9	FOXO1	OMIM (UK,AR,AD,XL)	1
27086	FOXP1	12CC4|HSPC215|MFH|QRF1|hFKH1B	138,5	144	100	99,8	136,8	141,6	100	100	FOXP1	"MR (AD);OMIM (AD)"	2
93986	FOXP2	CAGH44|SPCH1|TNRC10	151,7	153,9	99,5	99,2	140	144,1	100	100	FOXP2	"MR (AD);OMIM (AD)"	2
50943	FOXP3	AIID|DIETER|IPEX|JM2|PIDX|XPID	122,1	129,5	99,2	95,5	130,2	131,3	100	100	FOXP3	"DERM (XL);IMMUUN (XL);OMIM (XL;XLR)"	3
55572	FOXRED1	FP634|H17|MC1DN19	131,7	136	100	99,9	128,3	131,8	100	100	FOXRED1	"EPI (AR);MR (AR);OMIM (AR);OXPHOS (AR);PCS (AR)"	5
2357	FPR1	FMLP|FPR	169,7	183	100	100	173,1	173,4	100	100	FPR1	"IMMUUN (AR);OMIM (AR)"	2
80144	FRAS1	FRASRS1	133,7	140,3	100	99,4	140,7	145,5	100	100	FRAS1	"DSD (AR);MR (AR);NIER (AR);OMIM (AR);PCS (AR);SCHISIS (AR)"	6
158326	FREM1	BNAR|C9orf143|C9orf145|C9orf154|MOTA|TILRR|TRIGNO2	127	135	99,9	99,1	149	153,7	100	100	FREM1	"BLIND (AR);DERM (AD,AR);NIER (AR);OMIM (AR;AD,AR);PCS (AR)"	5
341640	FREM2	CRYPTOP|FRASRS2	175,3	167,6	100	99,3	157,4	159	100	100	FREM2	"DSD (AR);NIER (AR);OMIM (AR);PCS (AR)"	4
55691	FRMD4A	CCAFCA|FRMD4|bA295P9.4	133,7	129,4	90,7	87,3	128	131,1	96,6	96,6	FRMD4A	"MR (AR);OMIM (AR);PCS (AR)"	3
90167	FRMD7	NYS|NYS1|XIPAN	117	115,7	99,9	99,1	140,4	141,7	100	99,6	FRMD7	"BEWEGING (XL);BLIND (XL);OMIM (XL)"	3
9758	FRMPD4	MRX104|PDZD10|PDZK10	118,8	119,4	97,5	96,5	127,1	128,7	98,3	98,3	FRMPD4	"EPI (XL);MR (XL);OMIM (XL)"	3
23732	FRRS1L	C9orf4|CG-6|CG6|DEE37|EIEE37	125,9	134,6	79,7	69,1	103,9	106,3	99,2	95,8	FRRS1L	"EPI (AR);MR (AR);OMIM (AR);PCS (AR)"	4
25794	FSCN2	RFSN|RP30	142,8	147,5	100	100	141,1	143,9	100	100	FSCN2	OMIM (UK,AR,AD,XL)	1
2488	FSHB	HH24	110,9	115,6	100	100	126,4	131,1	100	100	FSHB	"DSD (AR);HH (AR);OMIM (AR);PCS (AR)"	4
2492	FSHR	FSHR1|FSHRO|LGR1|ODG1	109,7	91,9	99,5	97,2	147,9	151	100	100	FSHR	"DSD (AR);OMIM (AR;AD,AR);PCS (AR)"	3
401024	FSIP2	SPGF34	113,2	102,2	99,6	98,2	123,1	121	100	100	FSIP2	OMIM (AR)	1
10841	FTCD	LCHC1	98,7	101,3	95,7	91	183,9	189,4	100	100	FTCD	"METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	4
2495	FTH1	FHC|FTH|FTHL6|HFE5|PIG15|PLIF	80,9	78,3	94	76,6	165,4	169,6	100	100	FTH1	"IJZER (AD,AR);OMIM (AD,AR)"	2
2512	FTL	LFTD|NBIA3	150,3	144,1	98,5	89,4	104	107	100	100	FTL	"BEWEGING (AD);BLIND (AD);IJZER (AD,AR);OMIM (AD;AD,AR);OXPHOS (AR);PARK (AD)"	6
79068	FTO	ALKBH9|BMIQ14|GDFD	110,4	115,2	83,8	83,7	138,2	140,5	94,2	94,2	FTO	"MR (AR);OMIM (AR);PCS (AR);SCHISIS (AR)"	4
24140	FTSJ1	CDLIV|JM23|MRX44|MRX9|SPB1|TRMT7	129,5	132	98	93,8	133,9	135,5	100	100	FTSJ1	"MR (XL);OMIM (XL;XLR)"	2
2517	FUCA1	FUCA	128,2	132,6	100	99,9	139,9	144,5	100	100	FUCA1	"DERM (AR);LENGTE (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	6
2521	FUS	ALS6|ETM4|FUS1|HNRNPP2|POMP75|TLS|altFUS	131,7	135,1	99,2	96,4	149,1	153,2	100	100	FUS	"ALS (AD);OMIM (AD)"	2
2524	FUT2	B12QTL1|SE|SEC2|Se2|sej	184,6	180,4	100	100	146,8	147,5	100	100	FUT2	"METAB (AR);OMIM (AR)"	2
2528	FUT6	FCT3A|FT1A|Fuc-TVI|FucT-VI	193,4	147,5	100	100	212,2	203,4	100	100	FUT6	"METAB (AR);OMIM (UK,AR,AD,XL)"	2
2530	FUT8	CDGF|CDGF1	141,1	150,1	100	99,2	131,7	136,8	100	100	FUT8	"METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	4
80199	FUZ	CPLANE3|FY|NTD	135,1	137	100	100	140	143,3	100	100	FUZ	"CILIO (AD);LENGTE (AR);OMIM (AD;AR)"	3
2395	FXN	CyaY|FA|FARR|FRDA|X25	71,2	72,3	95,5	80,1	130	133,3	100	100	FXN	"HMSN (AD);IJZER (AR);OMIM (AR;AD);OXPHOS (AR);PCS (AR)"	5
486	FXYD2	ATP1G1|HOMG2	131,7	131,5	100	100	149,3	149,9	100	100	FXYD2	"EPI (AD);NIER (AD);OMIM (AD)"	3
2533	FYB1	ADAP|FYB|PRO0823|SLAP-130|SLAP130|THC3	116,5	120,7	99,4	97	142,6	144,8	100	100	FYB1	"HEMOS (AR);OMIM (AR)"	2
79443	FYCO1	CATC2|CTRCT18|RUFY3|ZFYVE7	131,6	124,7	100	99,9	147	148,9	100	100	FYCO1	"BLIND (AR);OMIM (AR);PCS (AR)"	3
8321	FZD1		140,6	151,5	89,6	85,3	166,7	169,9	100	100	FZD1	"ANEURYSM (AD);OMIM (AD)"	2
2535	FZD2	Fz2|OMOD2|fz-2|fzE2|hFz2	133,5	145	99,9	98,2	177,1	178,5	100	100	FZD2	"DSD (AD);LENGTE (AD);OMIM (AD)"	3
8322	FZD4	CD344|EVR1|FEVR|FZD4S|Fz-4|Fz4|FzE4|GPCR|hFz4	212,1	188,5	100	100	159,5	161,8	100	100	FZD4	"BLIND (AD);OMIM (AD)"	2
8323	FZD6	FZ-6|FZ6|HFZ6|NDNC1|NDNC10	211,1	212	100	100	149,9	154,6	100	100	FZD6	"DERM (AR);OMIM (AR);PCS (AR)"	3
2538	G6PC1	G6PC|G6PT|G6Pase|GSD1|GSD1a	192,5	185,9	100	100	146,3	149,4	100	100	G6PC	"IMMUUN (AR);METAB (AR);NIER (AR);OMIM (AR);PCS (AR)"	5
92579	G6PC3	SCN4|UGRP	109,4	113,2	100	99,9	131,7	135,5	100	100	G6PC3	"BMF (AR);IMMUUN (AR);METAB (AR);OMIM (AR);PCS (AR);TUMOR (AR)"	6
2539	G6PD	G6PD1	115,5	114,5	99,3	98	142,4	146,2	100	100	G6PD	"IMMUUN (XL);METAB (XL);OMIM (XL)"	3
2548	GAA	LYAG	149,9	156,2	100	99,9	151,6	155,2	100	100	GAA	"HART (AR);METAB (AR);OMIM (AR);PCS (AR);SPIER (AR)"	5
2549	GAB1	DFNB26	187,2	196	100	99,4	137,8	137,8	100	100	GAB1	"DOOF (AR);OMIM (AR);PCS (AR)"	3
9568	GABBR2	DEE59|EIEE59|GABABR2|GPR51|GPRC3B|HG20|HRIHFB2099|NDPLHS	121,6	127,4	96,2	92	137,3	141,6	99,1	98,4	GABBR2	"MR (AD);OMIM (AD)"	2
2554	GABRA1	DEE19|ECA4|EIEE19|EJM|EJM5	192	197	100	100	151,3	155,6	100	100	GABRA1	"EPI (AD);MR (AD);OMIM (AD)"	3
2555	GABRA2	DEE78|EIEE78	172,7	180,5	99,7	98,6	139,2	143,6	100	100	GABRA2	"MR (AD);OMIM (AD)"	2
2556	GABRA3		91,5	94,4	98,7	94,4	126	129,4	99,9	98,9	GABRA3	"MR (XL);OMIM (XL)"	2
2558	GABRA5	DEE79|EIEE79	159,4	169,2	100	99,9	146,8	150,5	100	100	GABRA5	"MR (AD);OMIM (AD)"	2
2560	GABRB1	DEE45|EIEE45	200	204,2	100	100	142,2	145,8	100	100	GABRB1	"MR (AD);OMIM (AD)"	2
2561	GABRB2	DEE92|ICEE2	152,7	157	100	99,9	139,4	142,3	100	100	GABRB2	"MR (AD);OMIM (AD)"	2
2562	GABRB3	DEE43|ECA5|EIEE43	143,3	147,9	99,6	98,2	141,1	146,2	100	100	GABRB3	"EPI (AD);MR (AD);OMIM (AD)"	3
2566	GABRG2	CAE2|DEE74|ECA2|EIEE74|FEB8|GEFSP3	159,9	166,9	90,8	90,2	144,4	148,8	93	93	GABRG2	"EPI (AD);MR (AD);OMIM (AD)"	3
2571	GAD1	CPSQ1|DEE89|GAD|SCP	138,3	141,6	100	99,9	134,7	137,8	100	100	GAD1	"METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	4
51083	GAL	ETL8|GAL-GMAP|GALN|GLNN|GMAP	191,9	194,1	100	99,8	149,4	151,2	100	100	GAL	OMIM (AD)	1
2581	GALC		113,5	117,3	99,8	98,3	130,8	134,4	100	100	GALC	"BEWEGING (AR);HMSN (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	6
2582	GALE	SDR1E1	146,1	149,9	100	100	125,4	128,1	100	100	GALE	"METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	4
2584	GALK1	GALK|GK1|HEL-S-19	137,2	142,1	100	99,1	127,3	130,8	100	100	GALK1	"BLIND (AR);METAB (AR);OMIM (AR);PCS (AR)"	4
130589	GALM	BLOCK25|GALAC4|GLAT|HEL-S-63p|IBD1	101,5	106,1	100	99,9	126,5	130,3	100	100	GALM	"BLIND (AR);METAB (AR);OMIM (AR)"	3
2588	GALNS	GALNAC6S|GAS|GalN6S|MPS4A	112,7	115,7	100	99,8	128,5	131,9	100	100	GALNS	"DERM (AR);LENGTE (AR);METAB (AR);OMIM (AR);PCS (AR)"	5
79695	GALNT12	CRCS1|GalNAc-T12	94,8	99,4	85,8	82,7	116,3	117,8	97,8	94,6	GALNT12	"OMIM (AD);TUMOR (AD)"	2
2590	GALNT2	CDG2T|GalNAc-T2	127,6	133	99,6	97	132,8	136	100	100	GALNT2	"METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	4
2591	GALNT3	GalNAc-T3|HFTC|HFTC1|HHS	142,7	149,7	99,8	99	144	148,7	100	100	GALNT3	"DERM (AR);LENGTE (AR);METAB (AR);NIER (AR);OMIM (AR);PCS (AR)"	6
2592	GALT		164,1	167,6	100	99,7	150,4	153,4	100	100	GALT	"BLIND (AR);LEVER (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	6
2593	GAMT	CCDS2|HEL-S-20|PIG2|TP53I2	107,8	113,1	93,1	82,7	126,1	128,8	100	100	GAMT	"EPI (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	5
8139	GAN	GAN1|GIG|KLHL16	167,9	177,4	100	99,6	134,3	139	100	100	GAN	"BEWEGING (AD,AR);DERM (AR);HMSN (AR);OMIM (AR;AD,AR);PCS (AR)"	5
23193	GANAB	G2AN|GIIA|GLUII|PKD3	123,9	129,4	99,9	99	129,9	132,8	100	100	GANAB	"LEVER (AD);METAB (AD);NIER (AD);OMIM (AD)"	4
26130	GAPVD1	GAPEX5|GAPex-5|RAP6	168,8	174,7	100	99,3	127,1	131,3	100	100	GAPVD1	"NIER (AR);OMIM (AR)"	2
2617	GARS1	CMT2D|DSMAV|GARS|GlyRS|HMN5|HMN5A|SMAD1|SMAJI	149,1	154,4	99,9	99,1	130,5	134,7	100	100	GARS1	"HMSN (AD);OMIM (AD;AD,AR);OXPHOS (AD,AR)"	3
2620	GAS2	GAS-2	145,7	149,7	100	100	136,8	140,2	100	100	GAS2	"DOOF (AR);OMIM (AR)"	2
246176	GAS2L2	CILD41|GAR17	181,7	172,1	100	100	151,7	154,6	100	100	GAS2L2	"OMIM (AR);PCS (AR)"	2
2622	GAS8	CILD33|DRC4|GAS11	131,6	136,3	99,9	99,3	128,8	132,4	100	100	GAS8	"CILIO (AR);OMIM (AR);PCS (AR)"	3
2623	GATA1	ERYF1|GATA-1|GF-1|GF1|NF-E1|NFE1|XLANP|XLTDA|XLTT	106,2	108,4	99,8	98,4	151,8	156,8	100	100	GATA1	"BMF (XL);HEMOS (XL);IJZER (XL);OMIM (XLR)"	4
2624	GATA2	DCML|IMD21|MONOMAC|NFE1B	108,8	119,1	100	98,3	152,1	156,9	100	100	GATA2	"BMF (AD);DERM (AD);HEMOS (AD);IMMUUN (AD);OMIM (AD);TUMOR (AD)"	6
2625	GATA3	HDR|HDRS	242,3	254,6	100	100	189,7	197,9	100	100	GATA3	"DOOF (AD);NIER (AD);OMIM (AD)"	3
2626	GATA4	ASD2|TACHD|TOF|VSD1	80,2	80,9	84,1	74,5	136,9	136,6	100	99,9	GATA4	"CHD (AD);DSD (AD);HART (AD);OMIM (AD)"	4
140628	GATA5	CHTD5|GATAS|bB379O24.1	57,5	57,8	99,7	93,7	134,7	139,2	100	100	GATA5	"ANEURYSM (AD);CHD (AD,AR);HART (AD);OMIM (AD,AR)"	4
2627	GATA6		96,9	94,1	89,8	83	126,4	134	99,6	98	GATA6	"CHD (AD);HART (AD);OMIM (AD)"	3
57798	GATAD1	CMD2B|ODAG|RG083M05.2	144,5	150,6	99,9	97,9	118,5	122,1	100	99,1	GATAD1	"HART (AR);OMIM (AR)"	2
57459	GATAD2B	GANDS|MRD18|P66beta|p68	117,3	120,2	100	100	198,9	205,7	100	100	GATAD2B	"MR (AD);OMIM (AD)"	2
5188	GATB	COXPD41|HSPC199|PET112|PET112L	125,1	128	100	99,7	138,4	142	100	100	GATB	"HART (AR);OMIM (AR);OXPHOS (AR)"	3
283459	GATC	15E1.2|COXPD42	135,6	137,1	100	100	156,2	159,1	100	100	GATC	"HART (AR);OMIM (AR);OXPHOS (AR)"	3
2628	GATM	AGAT|AT|CCDS3|FRTS1	147,7	156,2	100	100	139,5	143,9	100	100	GATM	"METAB (AR);MR (AR);OMIM (AR);OXPHOS (AR);PCS (AR);SPIER (AR)"	6
2629	GBA	GBA1|GCB|GLUC	198,6	202,3	100	100	196,9	203,1	100	100	GBA	"AKI (AR);BEWEGING (AR);BMF (AR);HEMOS (AR);LEVER (AR);METAB (AR);OMIM (AR;AD);PARK (AD);PCS (AR)"	9
57704	GBA2	AD035|NLGase|SPG46	161,7	165,1	100	99,7	146,3	148,8	100	100	GBA2	"BEWEGING (AR);METAB (AR);OMIM (AR);PCS (AR)"	4
2632	GBE1	APBD|GBE|GSD4	194,5	200,1	100	99,6	131,7	135	100	100	GBE1	"AKI (AR);BEWEGING (AR);HART (AR);HMSN (AR);LEVER (AR);METAB (AR);OMIM (AR);PCS (AR);SPIER (AR)"	9
8729	GBF1	ARF1GEF	138,4	142,1	98,3	98	134,1	137,8	100	100	GBF1	"HMSN (AD);OMIM (AD);OXPHOS (AD)"	3
